edge	cor
ENSDARG00000060340 (geneExprCor) ENSDARG00000091801	0.8368926343659514
ENSDARG00000060340 (geneExprCor) ENSDARG00000094198	0.888441164538615
ENSDARG00000060340 (geneExprCor) ENSDARG00000096031	0.8262004846689501
ENSDARG00000060340 (geneExprCor) ENSDARG00000097826	0.8820500774424835
ENSDARG00000060340 (geneExprCor) ENSDARG00000098258	0.8808073979862566
ENSDARG00000060340 (geneExprCor) ENSDARG00000098375	0.8795355774866219
ENSDARG00000060340 (geneExprCor) ENSDARG00000099186	0.8262193703911599
ENSDARG00000060340 (geneExprCor) ENSDARG00000099555	0.8668130587399364
ENSDARG00000060340 (geneExprCor) ENSDARG00000099742	0.8484622710349129
ENSDARG00000060340 (geneExprCor) ENSDARG00000100826	0.8362286211654338
ENSDARG00000060340 (geneExprCor) ENSDARG00000101322	0.8264963172022073
ENSDARG00000060340 (geneExprCor) ENSDARG00000101778	0.9336466477446327
ENSDARG00000060340 (geneExprCor) ENSDARG00000101849	0.8721954832482038
ENSDARG00000060340 (geneExprCor) ENSDARG00000102364	0.8024174144880575
ENSDARG00000060340 (geneExprCor) ENSDARG00000103295	0.8538266672190821
ENSDARG00000060340 (geneExprCor) ENSDARG00000103428	0.8909002648942035
ENSDARG00000060340 (geneExprCor) ENSDARG00000103435	0.9275988218281043
ENSDARG00000060340 (geneExprCor) ENSDARG00000103658	0.8324029313824026
ENSDARG00000060340 (geneExprCor) ENSDARG00000104713	0.9148643730443304
ENSDARG00000060340 (geneExprCor) ENSDARG00000105209	0.8071534443108861
ENSDARG00000060340 (geneExprCor) ENSDARG00000105643	0.9202753521757414
ENSDARG00000060340 (geneExprCor) ENSDARG00000105693	0.8585788931575153
ENSDARG00000060340 (geneExprCor) ENSDARG00000116122	0.8143933876127498
ENSDARG00000060340 (geneExprCor) ENSDARG00000117407	0.8534592555153763
ENSDARG00000060340 (geneExprCor) ENSDARG00000117450	0.9518490029493082
ENSDARG00000060609 (geneExprCor) ENSDARG00000061682	0.8301285645062557
ENSDARG00000060609 (geneExprCor) ENSDARG00000063297	0.890200291309398
ENSDARG00000060609 (geneExprCor) ENSDARG00000075676	0.8362691217474509
ENSDARG00000060609 (geneExprCor) ENSDARG00000076945	0.8391587109259625
ENSDARG00000060609 (geneExprCor) ENSDARG00000078108	0.8897523351067773
ENSDARG00000060609 (geneExprCor) ENSDARG00000090337	0.8776542424558023
ENSDARG00000060609 (geneExprCor) ENSDARG00000090969	0.8076640664619897
ENSDARG00000060609 (geneExprCor) ENSDARG00000091260	0.8983709586020991
ENSDARG00000060609 (geneExprCor) ENSDARG00000094792	0.8660681519357798
ENSDARG00000060609 (geneExprCor) ENSDARG00000097826	0.8637186229184022
ENSDARG00000060609 (geneExprCor) ENSDARG00000098258	0.8351387837669644
ENSDARG00000060609 (geneExprCor) ENSDARG00000098375	0.801882653356828
ENSDARG00000060609 (geneExprCor) ENSDARG00000099186	0.8543617797873233
ENSDARG00000060609 (geneExprCor) ENSDARG00000101849	0.8913958524887399
ENSDARG00000060609 (geneExprCor) ENSDARG00000103295	0.8017558542106367
ENSDARG00000060609 (geneExprCor) ENSDARG00000103428	0.8940278065750534
ENSDARG00000060609 (geneExprCor) ENSDARG00000103435	0.8282319216664297
ENSDARG00000060609 (geneExprCor) ENSDARG00000105590	0.8037906982500159
ENSDARG00000060609 (geneExprCor) ENSDARG00000117450	0.8037941805579312
ENSDARG00000060609 (geneExprCor) ENSDARG00000117485	0.8271301475867935
ENSDARG00000060854 (geneExprCor) ENSDARG00000061214	0.8665782742781042
ENSDARG00000060854 (geneExprCor) ENSDARG00000063475	0.9352565667306715
ENSDARG00000060854 (geneExprCor) ENSDARG00000068421	0.8006200951422288
ENSDARG00000060854 (geneExprCor) ENSDARG00000069946	0.8184465246923363
ENSDARG00000060854 (geneExprCor) ENSDARG00000070717	0.8419180199314213
ENSDARG00000060854 (geneExprCor) ENSDARG00000074526	0.8991438393356275
ENSDARG00000060854 (geneExprCor) ENSDARG00000074635	0.8235423923521709
ENSDARG00000060854 (geneExprCor) ENSDARG00000075048	0.8781702051053992
ENSDARG00000060854 (geneExprCor) ENSDARG00000075837	0.8210110846088134
ENSDARG00000060854 (geneExprCor) ENSDARG00000077264	0.848182168618255
ENSDARG00000060854 (geneExprCor) ENSDARG00000078694	0.8703077630327362
ENSDARG00000060854 (geneExprCor) ENSDARG00000079059	0.9119507305789931
ENSDARG00000060854 (geneExprCor) ENSDARG00000079939	0.837361834654879
ENSDARG00000060854 (geneExprCor) ENSDARG00000087440	0.8636087241346412
ENSDARG00000060854 (geneExprCor) ENSDARG00000087911	0.8333219898451099
ENSDARG00000060854 (geneExprCor) ENSDARG00000088377	0.9217111753176543
ENSDARG00000060854 (geneExprCor) ENSDARG00000088741	0.8028917899746904
ENSDARG00000060854 (geneExprCor) ENSDARG00000090969	0.8339926029133362
ENSDARG00000060854 (geneExprCor) ENSDARG00000094198	0.8179175045040104
ENSDARG00000060854 (geneExprCor) ENSDARG00000095011	0.8723698070352022
ENSDARG00000060854 (geneExprCor) ENSDARG00000096031	0.8296940109625383
ENSDARG00000060854 (geneExprCor) ENSDARG00000098258	0.8047595334040317
ENSDARG00000060854 (geneExprCor) ENSDARG00000098375	0.8009065651010296
ENSDARG00000060854 (geneExprCor) ENSDARG00000099149	0.867857099142397
ENSDARG00000060854 (geneExprCor) ENSDARG00000099555	0.8934081525288804
ENSDARG00000060854 (geneExprCor) ENSDARG00000103295	0.8039566133370557
ENSDARG00000060854 (geneExprCor) ENSDARG00000103333	0.8134704393318414
ENSDARG00000060854 (geneExprCor) ENSDARG00000103658	0.8827821498673591
ENSDARG00000060854 (geneExprCor) ENSDARG00000104225	0.8488553296977049
ENSDARG00000060854 (geneExprCor) ENSDARG00000105643	0.8614804642048658
ENSDARG00000061214 (geneExprCor) ENSDARG00000063475	0.8412632987858176
ENSDARG00000061214 (geneExprCor) ENSDARG00000074526	0.8417543056997866
ENSDARG00000061214 (geneExprCor) ENSDARG00000099149	0.8201421003324767
ENSDARG00000061214 (geneExprCor) ENSDARG00000099555	0.8014090212875502
ENSDARG00000061214 (geneExprCor) ENSDARG00000103295	0.8443495068910464
ENSDARG00000061682 (geneExprCor) ENSDARG00000063509	0.8832819862187393
ENSDARG00000061682 (geneExprCor) ENSDARG00000069946	0.8232114806610463
ENSDARG00000061682 (geneExprCor) ENSDARG00000074168	0.8914253464084901
ENSDARG00000061682 (geneExprCor) ENSDARG00000074526	0.8810667729794691
ENSDARG00000061682 (geneExprCor) ENSDARG00000074635	0.9354898397985287
ENSDARG00000061682 (geneExprCor) ENSDARG00000075812	0.8908940032460476
ENSDARG00000061682 (geneExprCor) ENSDARG00000075837	0.8269326807742661
ENSDARG00000061682 (geneExprCor) ENSDARG00000076945	0.9229575820426124
ENSDARG00000061682 (geneExprCor) ENSDARG00000077264	0.91622565195527
ENSDARG00000061682 (geneExprCor) ENSDARG00000079059	0.814553956509718
ENSDARG00000061682 (geneExprCor) ENSDARG00000087440	0.9321554003966117
ENSDARG00000061682 (geneExprCor) ENSDARG00000087911	0.8254964800952116
ENSDARG00000061682 (geneExprCor) ENSDARG00000090969	0.834221456598031
ENSDARG00000061682 (geneExprCor) ENSDARG00000091260	0.8806081087312098
ENSDARG00000061682 (geneExprCor) ENSDARG00000091801	0.8865680400901841
ENSDARG00000061682 (geneExprCor) ENSDARG00000094198	0.8875029479314581
ENSDARG00000061682 (geneExprCor) ENSDARG00000094460	0.8141453493480706
ENSDARG00000061682 (geneExprCor) ENSDARG00000094792	0.8379687070636757
ENSDARG00000061682 (geneExprCor) ENSDARG00000096031	0.9259277872269782
ENSDARG00000061682 (geneExprCor) ENSDARG00000097826	0.95721880535604
ENSDARG00000061682 (geneExprCor) ENSDARG00000098258	0.8018226039758759
ENSDARG00000061682 (geneExprCor) ENSDARG00000098375	0.8804267361727857
ENSDARG00000061682 (geneExprCor) ENSDARG00000099186	0.9285705530186334
ENSDARG00000061682 (geneExprCor) ENSDARG00000099555	0.8826034935416566
ENSDARG00000061682 (geneExprCor) ENSDARG00000099954	0.9028725958182077
ENSDARG00000061682 (geneExprCor) ENSDARG00000100826	0.8789693713049476
ENSDARG00000061682 (geneExprCor) ENSDARG00000101849	0.9508761365804027
ENSDARG00000061682 (geneExprCor) ENSDARG00000102558	0.8083056005146259
ENSDARG00000061682 (geneExprCor) ENSDARG00000103295	0.8666646370721375
ENSDARG00000061682 (geneExprCor) ENSDARG00000103435	0.8398228323282412
ENSDARG00000061682 (geneExprCor) ENSDARG00000104225	0.8035487388775715
ENSDARG00000061682 (geneExprCor) ENSDARG00000105209	0.8096241544602105
ENSDARG00000061682 (geneExprCor) ENSDARG00000105643	0.8803739104064489
ENSDARG00000061682 (geneExprCor) ENSDARG00000105693	0.8065910580614514
ENSDARG00000061682 (geneExprCor) ENSDARG00000116122	0.8697370206981623
ENSDARG00000061682 (geneExprCor) ENSDARG00000117450	0.8243296574941701
ENSDARG00000061682 (geneExprCor) ENSDARG00000117485	0.9157284373911718
ENSDARG00000062054 (geneExprCor) ENSDARG00000062315	0.826477998059034
ENSDARG00000062054 (geneExprCor) ENSDARG00000063297	0.8559480339580925
ENSDARG00000062054 (geneExprCor) ENSDARG00000069946	0.8610971072764659
ENSDARG00000062054 (geneExprCor) ENSDARG00000074526	0.8308745951940811
ENSDARG00000062054 (geneExprCor) ENSDARG00000075676	0.9056133592668344
ENSDARG00000062054 (geneExprCor) ENSDARG00000078108	0.8557235209061916
ENSDARG00000062054 (geneExprCor) ENSDARG00000079009	0.8956335642423489
ENSDARG00000062054 (geneExprCor) ENSDARG00000079939	0.8188775313035547
ENSDARG00000062054 (geneExprCor) ENSDARG00000090337	0.8354905319671857
ENSDARG00000062054 (geneExprCor) ENSDARG00000090969	0.8412369572931593
ENSDARG00000062054 (geneExprCor) ENSDARG00000091131	0.8066256725723662
ENSDARG00000062054 (geneExprCor) ENSDARG00000091260	0.8357327413097545
ENSDARG00000062054 (geneExprCor) ENSDARG00000094792	0.8074720686091269
ENSDARG00000062054 (geneExprCor) ENSDARG00000098375	0.8069697610380072
ENSDARG00000062054 (geneExprCor) ENSDARG00000103428	0.8578347129619005
ENSDARG00000062054 (geneExprCor) ENSDARG00000103459	0.8206180856560824
ENSDARG00000062054 (geneExprCor) ENSDARG00000104719	0.8057397245960791
ENSDARG00000062054 (geneExprCor) ENSDARG00000105341	0.8527322521233229
ENSDARG00000062054 (geneExprCor) ENSDARG00000105590	0.9244096595933128
ENSDARG00000062080 (geneExprCor) ENSDARG00000074635	0.8435910083300692
ENSDARG00000062080 (geneExprCor) ENSDARG00000087911	0.8023635780158838
ENSDARG00000062080 (geneExprCor) ENSDARG00000090255	0.8322778189040759
ENSDARG00000062080 (geneExprCor) ENSDARG00000094198	0.838048902104062
ENSDARG00000062080 (geneExprCor) ENSDARG00000094965	0.8669426216099361
ENSDARG00000062080 (geneExprCor) ENSDARG00000096031	0.838352211705981
ENSDARG00000062080 (geneExprCor) ENSDARG00000105693	0.8136811030316876
ENSDARG00000062132 (geneExprCor) ENSDARG00000062221	0.8040260895980396
ENSDARG00000062132 (geneExprCor) ENSDARG00000076844	0.8334022458938336
ENSDARG00000062132 (geneExprCor) ENSDARG00000076914	0.8256231880901111
ENSDARG00000062132 (geneExprCor) ENSDARG00000077157	0.909242497374721
ENSDARG00000062132 (geneExprCor) ENSDARG00000088439	0.815272341120371
ENSDARG00000062132 (geneExprCor) ENSDARG00000092719	0.8112549433365834
ENSDARG00000062132 (geneExprCor) ENSDARG00000095046	0.8518049332252315
ENSDARG00000062132 (geneExprCor) ENSDARG00000097924	0.8097970145832581
ENSDARG00000062132 (geneExprCor) ENSDARG00000100515	0.849077048502871
ENSDARG00000062132 (geneExprCor) ENSDARG00000114704	0.8279155448567465
ENSDARG00000062132 (geneExprCor) ENSDARG00000117419	0.9287661722297743
ENSDARG00000062132 (geneExprCor) ENSDARG00000117613	0.8782661737296367
ENSDARG00000062221 (geneExprCor) ENSDARG00000062788	0.8001769809491348
ENSDARG00000062221 (geneExprCor) ENSDARG00000071014	0.8086731390936315
ENSDARG00000062221 (geneExprCor) ENSDARG00000073970	0.8363070323168287
ENSDARG00000062221 (geneExprCor) ENSDARG00000074390	0.844998692836337
ENSDARG00000062221 (geneExprCor) ENSDARG00000077982	0.8480832445581076
ENSDARG00000062221 (geneExprCor) ENSDARG00000091757	0.8143495192091128
ENSDARG00000062221 (geneExprCor) ENSDARG00000091860	0.8801543394563306
ENSDARG00000062221 (geneExprCor) ENSDARG00000092719	0.8888222057035567
ENSDARG00000062221 (geneExprCor) ENSDARG00000094678	0.8655556669935746
ENSDARG00000062221 (geneExprCor) ENSDARG00000095409	0.8292717809108697
ENSDARG00000062221 (geneExprCor) ENSDARG00000095796	0.8172895404050584
ENSDARG00000062221 (geneExprCor) ENSDARG00000096874	0.8857225344304436
ENSDARG00000062221 (geneExprCor) ENSDARG00000098387	0.8841494174314639
ENSDARG00000062221 (geneExprCor) ENSDARG00000099448	0.8106369199815223
ENSDARG00000062221 (geneExprCor) ENSDARG00000103485	0.9177623970737255
ENSDARG00000062221 (geneExprCor) ENSDARG00000117266	0.9156271280313957
ENSDARG00000062221 (geneExprCor) ENSDARG00000117419	0.8567928850063926
ENSDARG00000062315 (geneExprCor) ENSDARG00000063475	0.8817568573490713
ENSDARG00000062315 (geneExprCor) ENSDARG00000068947	0.8666301144074261
ENSDARG00000062315 (geneExprCor) ENSDARG00000069946	0.8950020256865203
ENSDARG00000062315 (geneExprCor) ENSDARG00000074526	0.8101324530478169
ENSDARG00000062315 (geneExprCor) ENSDARG00000074635	0.8456986928071597
ENSDARG00000062315 (geneExprCor) ENSDARG00000075048	0.9290474808961237
ENSDARG00000062315 (geneExprCor) ENSDARG00000075837	0.8299271543234128
ENSDARG00000062315 (geneExprCor) ENSDARG00000077264	0.8109034104659583
ENSDARG00000062315 (geneExprCor) ENSDARG00000078567	0.8888463151800584
ENSDARG00000062315 (geneExprCor) ENSDARG00000078694	0.8854678868215985
ENSDARG00000062315 (geneExprCor) ENSDARG00000079059	0.8306468296189266
ENSDARG00000062315 (geneExprCor) ENSDARG00000079939	0.8907521736723594
ENSDARG00000062315 (geneExprCor) ENSDARG00000087440	0.8532945679965838
ENSDARG00000062315 (geneExprCor) ENSDARG00000087911	0.8394701363389244
ENSDARG00000062315 (geneExprCor) ENSDARG00000088741	0.8836474062383832
ENSDARG00000062315 (geneExprCor) ENSDARG00000090255	0.8494001239141197
ENSDARG00000062315 (geneExprCor) ENSDARG00000091131	0.8844281729930632
ENSDARG00000062315 (geneExprCor) ENSDARG00000091260	0.8321078894035981
ENSDARG00000062315 (geneExprCor) ENSDARG00000094198	0.8905822300534204
ENSDARG00000062315 (geneExprCor) ENSDARG00000094792	0.8579356902177682
ENSDARG00000062315 (geneExprCor) ENSDARG00000094965	0.827438755445518
ENSDARG00000062315 (geneExprCor) ENSDARG00000095011	0.834099677699028
ENSDARG00000062315 (geneExprCor) ENSDARG00000096031	0.8615987372779107
ENSDARG00000062315 (geneExprCor) ENSDARG00000098375	0.8923263666824611
ENSDARG00000062315 (geneExprCor) ENSDARG00000099186	0.8225910802449745
ENSDARG00000062315 (geneExprCor) ENSDARG00000099555	0.8868466421064696
ENSDARG00000062315 (geneExprCor) ENSDARG00000099742	0.8963714462828366
ENSDARG00000062315 (geneExprCor) ENSDARG00000100826	0.8396885206915384
ENSDARG00000062315 (geneExprCor) ENSDARG00000101322	0.8188135324149504
ENSDARG00000062315 (geneExprCor) ENSDARG00000102558	0.8055145736847104
ENSDARG00000062315 (geneExprCor) ENSDARG00000103333	0.8004551786623424
ENSDARG00000062315 (geneExprCor) ENSDARG00000103658	0.8005160232868086
ENSDARG00000062315 (geneExprCor) ENSDARG00000104719	0.8358453378332562
ENSDARG00000062315 (geneExprCor) ENSDARG00000105643	0.8167497910370196
ENSDARG00000062315 (geneExprCor) ENSDARG00000105693	0.8764985442570833
ENSDARG00000062788 (geneExprCor) ENSDARG00000068951	0.9470844498598984
ENSDARG00000062788 (geneExprCor) ENSDARG00000069566	0.8339696156552532
ENSDARG00000062788 (geneExprCor) ENSDARG00000070041	0.8858461215786737
ENSDARG00000062788 (geneExprCor) ENSDARG00000071014	0.896783675015958
ENSDARG00000062788 (geneExprCor) ENSDARG00000073970	0.9334381588090164
ENSDARG00000062788 (geneExprCor) ENSDARG00000074390	0.8853286150355555
ENSDARG00000062788 (geneExprCor) ENSDARG00000077982	0.8723186108732276
ENSDARG00000062788 (geneExprCor) ENSDARG00000078093	0.9425748768384592
ENSDARG00000062788 (geneExprCor) ENSDARG00000079227	0.9196953137791676
ENSDARG00000062788 (geneExprCor) ENSDARG00000079332	0.8968278768274454
ENSDARG00000062788 (geneExprCor) ENSDARG00000086881	0.8156208952752854
ENSDARG00000062788 (geneExprCor) ENSDARG00000088234	0.9288789405555552
ENSDARG00000062788 (geneExprCor) ENSDARG00000091757	0.8324704820340983
ENSDARG00000062788 (geneExprCor) ENSDARG00000091860	0.8860212466811614
ENSDARG00000062788 (geneExprCor) ENSDARG00000092778	0.90421602943667
ENSDARG00000062788 (geneExprCor) ENSDARG00000093082	0.8390442981126489
ENSDARG00000062788 (geneExprCor) ENSDARG00000093347	0.8175183506101203
ENSDARG00000062788 (geneExprCor) ENSDARG00000093750	0.8109273240491089
ENSDARG00000062788 (geneExprCor) ENSDARG00000093936	0.9434678731395049
ENSDARG00000062788 (geneExprCor) ENSDARG00000094345	0.904314366702328
ENSDARG00000062788 (geneExprCor) ENSDARG00000094678	0.9301198238705212
ENSDARG00000062788 (geneExprCor) ENSDARG00000095245	0.8670790277008855
ENSDARG00000062788 (geneExprCor) ENSDARG00000095409	0.9053781765647226
ENSDARG00000062788 (geneExprCor) ENSDARG00000096874	0.9271930915792326
ENSDARG00000062788 (geneExprCor) ENSDARG00000097157	0.8634811233088353
ENSDARG00000062788 (geneExprCor) ENSDARG00000098256	0.8427998374018376
ENSDARG00000062788 (geneExprCor) ENSDARG00000098387	0.916147715949739
ENSDARG00000062788 (geneExprCor) ENSDARG00000098761	0.8533706591540602
ENSDARG00000062788 (geneExprCor) ENSDARG00000099195	0.8592764360793005
ENSDARG00000062788 (geneExprCor) ENSDARG00000099411	0.9020474948221763
ENSDARG00000062788 (geneExprCor) ENSDARG00000099448	0.821571626930244
ENSDARG00000062788 (geneExprCor) ENSDARG00000100106	0.8948253024302281
ENSDARG00000062788 (geneExprCor) ENSDARG00000100185	0.947430903888204
ENSDARG00000062788 (geneExprCor) ENSDARG00000100515	0.8297098384302741
ENSDARG00000062788 (geneExprCor) ENSDARG00000101637	0.8492216831907744
ENSDARG00000062788 (geneExprCor) ENSDARG00000102798	0.8400276975266296
ENSDARG00000062788 (geneExprCor) ENSDARG00000103199	0.8678536656468903
ENSDARG00000062788 (geneExprCor) ENSDARG00000103485	0.8768113395362847
ENSDARG00000062788 (geneExprCor) ENSDARG00000103720	0.8713312341575784
ENSDARG00000062788 (geneExprCor) ENSDARG00000103979	0.8665189091795035
ENSDARG00000062788 (geneExprCor) ENSDARG00000104773	0.8489709057501975
ENSDARG00000062788 (geneExprCor) ENSDARG00000104823	0.8202897902067349
ENSDARG00000062788 (geneExprCor) ENSDARG00000105731	0.8835811431179774
ENSDARG00000062788 (geneExprCor) ENSDARG00000109240	0.829577547300247
ENSDARG00000062788 (geneExprCor) ENSDARG00000111833	0.8189106248672618
ENSDARG00000062788 (geneExprCor) ENSDARG00000113076	0.8404694837568615
ENSDARG00000062788 (geneExprCor) ENSDARG00000117266	0.9491197805924956
ENSDARG00000063297 (geneExprCor) ENSDARG00000067567	0.9041224364215158
ENSDARG00000063297 (geneExprCor) ENSDARG00000067796	0.8328039560660515
ENSDARG00000063297 (geneExprCor) ENSDARG00000069185	0.8981592094548992
ENSDARG00000063297 (geneExprCor) ENSDARG00000070717	0.8026482053312106
ENSDARG00000063297 (geneExprCor) ENSDARG00000074526	0.8192205128628185
ENSDARG00000063297 (geneExprCor) ENSDARG00000075676	0.8942710958361999
ENSDARG00000063297 (geneExprCor) ENSDARG00000077264	0.8236939543456456
ENSDARG00000063297 (geneExprCor) ENSDARG00000079009	0.9013653446248924
ENSDARG00000063297 (geneExprCor) ENSDARG00000079059	0.8476460900733552
ENSDARG00000063297 (geneExprCor) ENSDARG00000087440	0.8485197872325386
ENSDARG00000063297 (geneExprCor) ENSDARG00000090337	0.823924314381761
ENSDARG00000063297 (geneExprCor) ENSDARG00000090969	0.8121823119809511
ENSDARG00000063297 (geneExprCor) ENSDARG00000091131	0.8253957399197009
ENSDARG00000063297 (geneExprCor) ENSDARG00000091260	0.9187924545654329
ENSDARG00000063297 (geneExprCor) ENSDARG00000094198	0.8652689651055254
ENSDARG00000063297 (geneExprCor) ENSDARG00000094460	0.8356188816074943
ENSDARG00000063297 (geneExprCor) ENSDARG00000097826	0.8741679993677699
ENSDARG00000063297 (geneExprCor) ENSDARG00000098258	0.8321595981297064
ENSDARG00000063297 (geneExprCor) ENSDARG00000098375	0.8704773316997488
ENSDARG00000063297 (geneExprCor) ENSDARG00000099186	0.852498604358279
ENSDARG00000063297 (geneExprCor) ENSDARG00000099555	0.8221493257282808
ENSDARG00000063297 (geneExprCor) ENSDARG00000099742	0.8264522476250007
ENSDARG00000063297 (geneExprCor) ENSDARG00000101849	0.8324468889621196
ENSDARG00000063297 (geneExprCor) ENSDARG00000103295	0.8262724652904102
ENSDARG00000063297 (geneExprCor) ENSDARG00000103428	0.9403706368610916
ENSDARG00000063297 (geneExprCor) ENSDARG00000103435	0.9301133253858139
ENSDARG00000063297 (geneExprCor) ENSDARG00000105341	0.8218638344083476
ENSDARG00000063297 (geneExprCor) ENSDARG00000105590	0.8313741032854185
ENSDARG00000063297 (geneExprCor) ENSDARG00000116122	0.8214090468457638
ENSDARG00000063297 (geneExprCor) ENSDARG00000117407	0.8773180854781246
ENSDARG00000063475 (geneExprCor) ENSDARG00000068421	0.8579042920238128
ENSDARG00000063475 (geneExprCor) ENSDARG00000069946	0.8561487546617149
ENSDARG00000063475 (geneExprCor) ENSDARG00000070717	0.8435150397030393
ENSDARG00000063475 (geneExprCor) ENSDARG00000074526	0.8411894133778745
ENSDARG00000063475 (geneExprCor) ENSDARG00000074635	0.8563137618807636
ENSDARG00000063475 (geneExprCor) ENSDARG00000075048	0.9075101383384069
ENSDARG00000063475 (geneExprCor) ENSDARG00000075837	0.8507512897358951
ENSDARG00000063475 (geneExprCor) ENSDARG00000077264	0.8186370551159654
ENSDARG00000063475 (geneExprCor) ENSDARG00000078567	0.8426253847340863
ENSDARG00000063475 (geneExprCor) ENSDARG00000078694	0.911663383479908
ENSDARG00000063475 (geneExprCor) ENSDARG00000079059	0.9096594519739656
ENSDARG00000063475 (geneExprCor) ENSDARG00000079939	0.8449113740895753
ENSDARG00000063475 (geneExprCor) ENSDARG00000087440	0.8794395222688232
ENSDARG00000063475 (geneExprCor) ENSDARG00000087911	0.8443848682816673
ENSDARG00000063475 (geneExprCor) ENSDARG00000088377	0.8683252139697915
ENSDARG00000063475 (geneExprCor) ENSDARG00000090969	0.8242585967442532
ENSDARG00000063475 (geneExprCor) ENSDARG00000091131	0.8383462449057346
ENSDARG00000063475 (geneExprCor) ENSDARG00000094198	0.8294310668242895
ENSDARG00000063475 (geneExprCor) ENSDARG00000095011	0.8906991844784841
ENSDARG00000063475 (geneExprCor) ENSDARG00000096031	0.8543019431430087
ENSDARG00000063475 (geneExprCor) ENSDARG00000098375	0.8486377246547288
ENSDARG00000063475 (geneExprCor) ENSDARG00000099149	0.8077644441255899
ENSDARG00000063475 (geneExprCor) ENSDARG00000099555	0.9457981917054058
ENSDARG00000063475 (geneExprCor) ENSDARG00000099742	0.8168367108777
ENSDARG00000063475 (geneExprCor) ENSDARG00000103295	0.8006813261719
ENSDARG00000063475 (geneExprCor) ENSDARG00000103333	0.8342432701252014
ENSDARG00000063475 (geneExprCor) ENSDARG00000103658	0.8414308148454522
ENSDARG00000063475 (geneExprCor) ENSDARG00000104225	0.8545470286674678
ENSDARG00000063475 (geneExprCor) ENSDARG00000105643	0.8027306825417997
ENSDARG00000063509 (geneExprCor) ENSDARG00000069946	0.8560222844059842
ENSDARG00000063509 (geneExprCor) ENSDARG00000074168	0.8480143411212081
ENSDARG00000063509 (geneExprCor) ENSDARG00000074526	0.9015844754191621
ENSDARG00000063509 (geneExprCor) ENSDARG00000074635	0.8922665062747996
ENSDARG00000063509 (geneExprCor) ENSDARG00000075812	0.80405059071617635
ENSDARG00000063509 (geneExprCor) ENSDARG00000075831	0.8438107648037446
ENSDARG00000063509 (geneExprCor) ENSDARG00000075837	0.8122319423259071
ENSDARG00000063509 (geneExprCor) ENSDARG00000076945	0.8818020605457044
ENSDARG00000063509 (geneExprCor) ENSDARG00000077264	0.8518834144973487
ENSDARG00000063509 (geneExprCor) ENSDARG00000087440	0.8238319734176128
ENSDARG00000063509 (geneExprCor) ENSDARG00000087911	0.8406885886534468
ENSDARG00000063509 (geneExprCor) ENSDARG00000090969	0.8111107391131451
ENSDARG00000063509 (geneExprCor) ENSDARG00000091792	0.9011426137649776
ENSDARG00000063509 (geneExprCor) ENSDARG00000091801	0.8571031320025461
ENSDARG00000063509 (geneExprCor) ENSDARG00000094198	0.8035614628824395
ENSDARG00000063509 (geneExprCor) ENSDARG00000094792	0.8299979794407009
ENSDARG00000063509 (geneExprCor) ENSDARG00000096031	0.8834406685055873
ENSDARG00000063509 (geneExprCor) ENSDARG00000097826	0.8920836910021105
ENSDARG00000063509 (geneExprCor) ENSDARG00000098375	0.8195087896378488
ENSDARG00000063509 (geneExprCor) ENSDARG00000099186	0.8652343696079552
ENSDARG00000063509 (geneExprCor) ENSDARG00000099555	0.833646064426255
ENSDARG00000063509 (geneExprCor) ENSDARG00000099954	0.9620680850679719
ENSDARG00000063509 (geneExprCor) ENSDARG00000100826	0.8658269382823227
ENSDARG00000063509 (geneExprCor) ENSDARG00000101849	0.9337356352012153
ENSDARG00000063509 (geneExprCor) ENSDARG00000102558	0.8592613233761506
ENSDARG00000063509 (geneExprCor) ENSDARG00000103333	0.8115905371827257
ENSDARG00000063509 (geneExprCor) ENSDARG00000105341	0.8050071625581886
ENSDARG00000063509 (geneExprCor) ENSDARG00000105590	0.8414627696963972
ENSDARG00000063509 (geneExprCor) ENSDARG00000105643	0.9228103281081023
ENSDARG00000063509 (geneExprCor) ENSDARG00000105693	0.8193638846072945
ENSDARG00000063509 (geneExprCor) ENSDARG00000117485	0.872909244242696
ENSDARG00000067567 (geneExprCor) ENSDARG00000067796	0.8393419923415573
ENSDARG00000067567 (geneExprCor) ENSDARG00000068947	0.8320265751351208
ENSDARG00000067567 (geneExprCor) ENSDARG00000070717	0.8872255521675858
ENSDARG00000067567 (geneExprCor) ENSDARG00000075048	0.8598703613366859
ENSDARG00000067567 (geneExprCor) ENSDARG00000078694	0.8956370034820562
ENSDARG00000067567 (geneExprCor) ENSDARG00000079009	0.8858004542090192
ENSDARG00000067567 (geneExprCor) ENSDARG00000079059	0.9035346154601364
ENSDARG00000067567 (geneExprCor) ENSDARG00000079939	0.8766437314319631
ENSDARG00000067567 (geneExprCor) ENSDARG00000087440	0.8225470451563509
ENSDARG00000067567 (geneExprCor) ENSDARG00000087911	0.8017053570237322
ENSDARG00000067567 (geneExprCor) ENSDARG00000088377	0.8767097336637637
ENSDARG00000067567 (geneExprCor) ENSDARG00000088741	0.8253481782479649
ENSDARG00000067567 (geneExprCor) ENSDARG00000090142	0.8789231683559794
ENSDARG00000067567 (geneExprCor) ENSDARG00000090255	0.817420953254212
ENSDARG00000067567 (geneExprCor) ENSDARG00000090833	0.8852715231134635
